id_waktu,id_lokasi,id_unit_peternakan,date,jumlah_produksi
8801,46199,,2023-04-06,19.18
8802,46199,,2023-04-07,18.34
8803,46199,,2023-04-08,17.74
8804,46199,,2023-04-09,16.9
8805,46199,,2023-04-10,16.7
8806,46199,,2023-04-11,16.94
8807,46199,,2023-04-12,16.93
8808,46199,,2023-04-13,17.19
8809,46199,,2023-04-14,16.93
8810,46199,,2023-04-15,15.98
8811,46199,,2023-04-16,15.5
8812,46199,,2023-04-17,16.32
8813,46199,,2023-04-18,16.4
8814,46199,,2023-04-19,12.0
8815,46199,,2023-04-20,12.0
8816,46199,,2023-04-21,17.23
8817,46199,,2023-04-22,17.86
8818,46199,,2023-04-23,17.88
8819,46199,,2023-04-24,17.7
8820,46199,,2023-04-25,17.65
8821,46199,,2023-04-26,17.45
8822,46199,,2023-04-27,17.2
8823,46199,,2023-04-28,17.0
8824,46199,,2023-04-29,16.4
8825,46199,,2023-04-30,17.57
8827,46199,,2023-05-01,16.17
8828,46199,,2023-05-02,17.11
8829,46199,,2023-05-03,15.58
8830,46199,,2023-05-04,15.49
8831,46199,,2023-05-05,15.58
8832,46199,,2023-05-06,15.2
8833,46199,,2023-05-07,14.95
8834,46199,,2023-05-08,14.65
8835,46199,,2023-05-09,16.15
8836,46199,,2023-05-10,16.11
8837,46199,,2023-05-11,16.28
8838,46199,,2023-05-12,15.5
8839,46199,,2023-05-13,15.0
8840,46199,,2023-05-14,14.4
8841,46199,,2023-05-15,14.0
8842,46199,,2023-05-16,14.4
8843,46199,,2023-05-17,13.6
8844,46199,,2023-05-18,13.48
8845,46199,,2023-05-19,13.8
8846,46199,,2023-05-20,13.75
8847,46199,,2023-05-21,13.7
8848,46199,,2023-05-22,14.45
8849,46199,,2023-05-23,14.56
8850,46199,,2023-05-24,14.81
8851,46199,,2023-05-25,14.64
8852,46199,,2023-05-26,14.08
8853,46199,,2023-05-27,13.82
8854,46199,,2023-05-28,13.75
8855,46199,,2023-05-29,14.65
8856,46199,,2023-05-30,16.07
8857,46199,,2023-05-31,15.42
8859,46199,,2023-06-01,16.1
8860,46199,,2023-06-02,15.55
8861,46199,,2023-06-03,16.2
8862,46199,,2023-06-04,18.1
8863,46199,,2023-06-05,17.2
8864,46199,,2023-06-06,20.16
8865,46199,,2023-06-07,19.55
8866,46199,,2023-06-08,19.87
8867,46199,,2023-06-09,18.3
8868,46199,,2023-06-10,18.2
8869,46199,,2023-06-11,18.5
8870,46199,,2023-06-12,17.5
8871,46199,,2023-06-13,14.2
8872,46199,,2023-06-14,18.32
8873,46199,,2023-06-15,84.31
8874,46199,,2023-06-16,69.75
8875,46199,,2023-06-17,14.04
8876,46199,,2023-06-18,14.14
8877,46199,,2023-06-19,14.38
8878,46199,,2023-06-20,18.47
8879,46199,,2023-06-21,18.65
8880,46199,,2023-06-22,18.8
8881,46199,,2023-06-23,19.2
8882,46199,,2023-06-24,19.05
8883,46199,,2023-06-25,14.42
8884,46199,,2023-06-26,14.72
8885,46199,,2023-06-27,19.1
8886,46199,,2023-06-28,18.19
8887,46199,,2023-06-29,19.53
8888,46199,,2023-06-30,18.61
8890,46199,,2023-07-01,14.22
8891,46199,,2023-07-02,13.79
8892,46199,,2023-07-03,13.2
8893,46199,,2023-07-04,12.99
8894,46199,,2023-07-05,14.5
8895,46199,,2023-07-06,19.18
8896,46199,,2023-07-07,18.34
8897,46199,,2023-07-08,17.74
8898,46199,,2023-07-09,16.9
8899,46199,,2023-07-10,16.7
8900,46199,,2023-07-11,16.94
8901,46199,,2023-07-12,16.93
8902,46199,,2023-07-13,17.19
8903,46199,,2023-07-14,16.93
8904,46199,,2023-07-15,15.98
8905,46199,,2023-07-16,15.5
8906,46199,,2023-07-17,16.32
8907,46199,,2023-07-18,16.4
8908,46199,,2023-07-19,13.0
8909,46199,,2023-07-20,13.5
8910,46199,,2023-07-21,17.23
8911,46199,,2023-07-22,17.86
8912,46199,,2023-07-23,17.88
8913,46199,,2023-07-24,17.7
8914,46199,,2023-07-25,17.65
8915,46199,,2023-07-26,17.45
8916,46199,,2023-07-27,17.2
8917,46199,,2023-07-28,17.0
8918,46199,,2023-07-29,16.4
8919,46199,,2023-07-30,17.57
8920,46199,,2023-07-31,16.17
8922,46199,,2023-08-01,17.11
8923,46199,,2023-08-02,15.58
8924,46199,,2023-08-03,15.49
8925,46199,,2023-08-04,15.58
8926,46199,,2023-08-05,15.2
8927,46199,,2023-08-06,14.95
8928,46199,,2023-08-07,14.65
8929,46199,,2023-08-08,16.15
8930,46199,,2023-08-09,16.11
8931,46199,,2023-08-10,16.28
8932,46199,,2023-08-11,15.5
8933,46199,,2023-08-12,15.0
8934,46199,,2023-08-13,14.4
8935,46199,,2023-08-14,14.0
8936,46199,,2023-08-15,14.4
8937,46199,,2023-08-16,13.6
8938,46199,,2023-08-17,13.48
8939,46199,,2023-08-18,13.8
8940,46199,,2023-08-19,13.75
8941,46199,,2023-08-20,13.7
8942,46199,,2023-08-21,14.45
8943,46199,,2023-08-22,14.56
8944,46199,,2023-08-23,8.16
8945,46199,,2023-08-24,10.88
8946,46199,,2023-08-25,14.08
8947,46199,,2023-08-26,13.82
8948,46199,,2023-08-27,13.75
8949,46199,,2023-08-28,10.4
8950,46199,,2023-08-29,14.64
8951,46199,,2023-08-30,15.55
8952,46199,,2023-08-31,16.2
8954,46199,,2023-09-01,18.1
8955,46199,,2023-09-02,17.2
8956,46199,,2023-09-03,20.16
8957,46199,,2023-09-04,19.55
8958,46199,,2023-09-05,19.87
8959,46199,,2023-09-06,18.3
8960,46199,,2023-09-07,18.2
8961,46199,,2023-09-08,18.5
8962,46199,,2023-09-09,17.5
8963,46199,,2023-09-10,18.4
8964,46199,,2023-09-11,18.32
8965,46199,,2023-09-12,17.54
8966,46199,,2023-09-13,17.25
8967,46199,,2023-09-14,19.08
8968,46199,,2023-09-15,19.27
8969,46199,,2023-09-16,18.75
8970,46199,,2023-09-17,18.47
8971,46199,,2023-09-18,18.65
8972,46199,,2023-09-19,18.8
8973,46199,,2023-09-20,19.2
8974,46199,,2023-09-21,19.05
8975,46199,,2023-09-22,18.83
8976,46199,,2023-09-23,11.19
8977,46199,,2023-09-24,11.53
8978,46199,,2023-09-25,18.19
8979,46199,,2023-09-26,19.53
8980,46199,,2023-09-27,18.61
8981,46199,,2023-09-28,11.15
8982,46199,,2023-09-29,18.58
8983,46199,,2023-09-30,18.4
8985,46199,,2023-10-01,17.98
8986,46199,,2023-10-02,18.99
8987,46199,,2023-10-03,19.18
8988,46199,,2023-10-04,18.34
8989,46199,,2023-10-05,17.74
8990,46199,,2023-10-06,16.9
8991,46199,,2023-10-07,16.7
8992,46199,,2023-10-08,16.94
8993,46199,,2023-10-09,16.93
8994,46199,,2023-10-10,17.19
8995,46199,,2023-10-11,16.93
8996,46199,,2023-10-12,15.98
8997,46199,,2023-10-13,15.5
8998,46199,,2023-10-14,16.32
8999,46199,,2023-10-15,16.4
9000,46199,,2023-10-16,12.0
9001,46199,,2023-10-17,12.0
9002,46199,,2023-10-18,17.23
9003,46199,,2023-10-19,17.86
9004,46199,,2023-10-20,17.88
9005,46199,,2023-10-21,17.7
9006,46199,,2023-10-22,17.65
9007,46199,,2023-10-23,10.29
9008,46199,,2023-10-24,12.07
9009,46199,,2023-10-25,17.0
9010,46199,,2023-10-26,16.4
9011,46199,,2023-10-27,17.57
9012,46199,,2023-10-28,10.89
9013,46199,,2023-10-29,17.11
9014,46199,,2023-10-30,15.58
9015,46199,,2023-10-31,15.49
9017,46199,,2023-11-01,17.3
9018,46199,,2023-11-02,19.0
9019,46199,,2023-11-03,18.46
9020,46199,,2023-11-04,20.22
9021,46199,,2023-11-05,18.69
9022,46199,,2023-11-06,20.06
9023,46199,,2023-11-07,19.93
9024,46199,,2023-11-08,19.1
9025,46199,,2023-11-09,19.43
9026,46199,,2023-11-10,18.13
9027,46199,,2023-11-11,18.85
9028,46199,,2023-11-12,20.27
9029,46199,,2023-11-13,18.8
9030,46199,,2023-11-14,18.91
9031,46199,,2023-11-15,18.38
9032,46199,,2023-11-16,18.41
9033,46199,,2023-11-17,19.45
9034,46199,,2023-11-18,18.97
9035,46199,,2023-11-19,20.72
9036,46199,,2023-11-20,19.95
9037,46199,,2023-11-21,20.14
9038,46199,,2023-11-22,20.44
9039,46199,,2023-11-23,20.08
9040,46199,,2023-11-24,19.32
9041,46199,,2023-11-25,12.45
9042,46199,,2023-11-26,11.98
9043,46199,,2023-11-27,19.96
9044,46199,,2023-11-28,11.05
9045,46199,,2023-11-29,19.2
9046,46199,,2023-11-30,19.1
9048,46199,,2023-12-01,19.09
9049,46199,,2023-12-02,22.15
9050,46199,,2023-12-03,22.11
9051,46199,,2023-12-04,19.69
9052,46199,,2023-12-05,18.69
9053,46199,,2023-12-06,19.05
9054,46199,,2023-12-07,18.99
9055,46199,,2023-12-08,18.47
9056,46199,,2023-12-09,18.09
9057,46199,,2023-12-10,17.4
9058,46199,,2023-12-11,11.83
9059,46199,,2023-12-12,12.0
9060,46199,,2023-12-13,17.1
9061,46199,,2023-12-14,17.4
9062,46199,,2023-12-15,16.83
9063,46199,,2023-12-16,16.5
9064,46199,,2023-12-17,16.7
9065,46199,,2023-12-18,16.5
9066,46199,,2023-12-19,16.65
9067,46199,,2023-12-20,18.83
9068,46199,,2023-12-21,19.3
9069,46199,,2023-12-22,17.33
9070,46199,,2023-12-23,17.08
9071,46199,,2023-12-24,17.45
9072,46199,,2023-12-25,10.51
9073,46199,,2023-12-26,19.51
9074,46199,,2023-12-27,11.76
9075,46199,,2023-12-28,11.1
9076,46199,,2023-12-29,18.35
9077,46199,,2023-12-30,18.68
9078,46199,,2023-12-31,18.78
9081,46199,,2024-01-01,19.55
9082,46199,,2024-01-02,18.32
9083,46199,,2024-01-03,19.0
9084,46199,,2024-01-04,19.43
9085,46199,,2024-01-05,18.04
9086,46199,,2024-01-06,19.29
9087,46199,,2024-01-07,20.3
9088,46199,,2024-01-08,18.6
9089,46199,,2024-01-09,18.6
9090,46199,,2024-01-10,19.7
9091,46199,,2024-01-11,19.15
9092,46199,,2024-01-12,18.62
9093,46199,,2024-01-13,15.55
9094,46199,,2024-01-14,15.0
9095,46199,,2024-01-15,14.67
9096,46199,,2024-01-16,16.07
9097,46199,,2024-01-17,15.42
9098,46199,,2024-01-18,16.1
9099,46199,,2024-01-19,15.55
9100,46199,,2024-01-20,16.2
9101,46199,,2024-01-21,18.1
9102,46199,,2024-01-22,17.2
9103,46199,,2024-01-23,9.23
9104,46199,,2024-01-24,12.52
9105,46199,,2024-01-25,19.87
9106,46199,,2024-01-26,18.3
9107,46199,,2024-01-27,18.2
9108,46199,,2024-01-28,12.0
9109,46199,,2024-01-29,17.5
9110,46199,,2024-01-30,18.4
9111,46199,,2024-01-31,18.32
9113,46199,,2024-02-01,17.54
9114,46199,,2024-02-02,17.25
9115,46199,,2024-02-03,19.08
9116,46199,,2024-02-04,19.27
9117,46199,,2024-02-05,18.75
9118,46199,,2024-02-06,18.47
9119,46199,,2024-02-07,18.65
9120,46199,,2024-02-08,18.8
9121,46199,,2024-02-09,19.2
9122,46199,,2024-02-10,19.05
9123,46199,,2024-02-11,18.83
9124,46199,,2024-02-12,19.44
9125,46199,,2024-02-13,19.1
9126,46199,,2024-02-14,18.19
9127,46199,,2024-02-15,19.53
9128,46199,,2024-02-16,18.1
9129,46199,,2024-02-17,17.2
9130,46199,,2024-02-18,20.16
9131,46199,,2024-02-19,19.55
9132,46199,,2024-02-20,19.87
9133,46199,,2024-02-21,18.3
9134,46199,,2024-02-22,18.2
9135,46199,,2024-02-23,11.0
9136,46199,,2024-02-24,11.0
9137,46199,,2024-02-25,18.4
9138,46199,,2024-02-26,18.32
9139,46199,,2024-02-27,17.54
9140,46199,,2024-02-28,10.75
9141,46199,,2024-02-29,19.08
9143,46199,,2024-03-01,19.27
9144,46199,,2024-03-02,18.75
9145,46199,,2024-03-03,18.47
9146,46199,,2024-03-04,18.65
9147,46199,,2024-03-05,18.8
9148,46199,,2024-03-06,19.2
9149,46199,,2024-03-07,19.05
9150,46199,,2024-03-08,18.83
9151,46199,,2024-03-09,19.44
9152,46199,,2024-03-10,19.1
9153,46199,,2024-03-11,18.19
9154,46199,,2024-03-12,19.53
9155,46199,,2024-03-13,18.61
9156,46199,,2024-03-14,18.45
9157,46199,,2024-03-15,18.58
9158,46199,,2024-03-16,18.4
9159,46199,,2024-03-17,17.98
9160,46199,,2024-03-18,18.99
9161,46199,,2024-03-19,19.18
9162,46199,,2024-03-20,18.34
9163,46199,,2024-03-21,17.74
9164,46199,,2024-03-22,16.9
9165,46199,,2024-03-23,10.14
9166,46199,,2024-03-24,11.98
9167,46199,,2024-03-25,16.93
9168,46199,,2024-03-26,17.19
9169,46199,,2024-03-27,16.93
9170,46199,,2024-03-28,10.83
9171,46199,,2024-03-29,15.5
9172,46199,,2024-03-30,16.32
9173,46199,,2024-03-31,16.4
9175,46199,,2024-04-01,12.6
9176,46199,,2024-04-02,13.0
9177,46199,,2024-04-03,17.23
9178,46199,,2024-04-04,17.86
9179,46199,,2024-04-05,17.88
9180,46199,,2024-04-06,17.7
9181,46199,,2024-04-07,17.65
9182,46199,,2024-04-08,17.45
9183,46199,,2024-04-09,17.2
9184,46199,,2024-04-10,17.0
9185,46199,,2024-04-11,16.4
9186,46199,,2024-04-12,17.57
9187,46199,,2024-04-13,16.17
9188,46199,,2024-04-14,17.11
9189,46199,,2024-04-15,15.58
9190,46199,,2024-04-16,15.49
9191,46199,,2024-04-17,17.3
9192,46199,,2024-04-18,19.0
9193,46199,,2024-04-19,18.46
9194,46199,,2024-04-20,20.22
9195,46199,,2024-04-21,18.69
9196,46199,,2024-04-22,20.06
9197,46199,,2024-04-23,10.09
9198,46199,,2024-04-24,12.53
9199,46199,,2024-04-25,19.43
9200,46199,,2024-04-26,18.13
9201,46199,,2024-04-27,18.85
9202,46199,,2024-04-28,12.76
9203,46199,,2024-04-29,18.8
9204,46199,,2024-04-30,18.91
9206,46199,,2024-05-01,18.38
9207,46199,,2024-05-02,18.41
9208,46199,,2024-05-03,19.45
9209,46199,,2024-05-04,18.97
9210,46199,,2024-05-05,20.72
9211,46199,,2024-05-06,19.95
9212,46199,,2024-05-07,20.14
9213,46199,,2024-05-08,20.44
9214,46199,,2024-05-09,20.08
9215,46199,,2024-05-10,19.32
9216,46199,,2024-05-11,19.35
9217,46199,,2024-05-12,19.95
9218,46199,,2024-05-13,19.96
9219,46199,,2024-05-14,19.76
9220,46199,,2024-05-15,19.2
9221,46199,,2024-05-16,19.1
9222,46199,,2024-05-17,18.41
9223,46199,,2024-05-18,19.45
9224,46199,,2024-05-19,18.97
9225,46199,,2024-05-20,20.72
9226,46199,,2024-05-21,19.95
9227,46199,,2024-05-22,20.14
9228,46199,,2024-05-23,20.44
9229,46199,,2024-05-24,20.08
9230,46199,,2024-05-25,12.44
9231,46199,,2024-05-26,11.78
9232,46199,,2024-05-27,19.95
9233,46199,,2024-05-28,11.09
9234,46199,,2024-05-29,19.76
9235,46199,,2024-05-30,19.2
9236,46199,,2024-05-31,19.1
9238,46199,,2024-06-01,19.09
9239,46199,,2024-06-02,22.15
9240,46199,,2024-06-03,22.11
9241,46199,,2024-06-04,19.69
9242,46199,,2024-06-05,18.69
9243,46199,,2024-06-06,19.05
9244,46199,,2024-06-07,18.99
9245,46199,,2024-06-08,18.47
9246,46199,,2024-06-09,18.09
9247,46199,,2024-06-10,17.4
9248,46199,,2024-06-11,11.83
9249,46199,,2024-06-12,13.5
9250,46199,,2024-06-13,17.1
9251,46199,,2024-06-14,17.4
9252,46199,,2024-06-15,16.83
9253,46199,,2024-06-16,16.5
9254,46199,,2024-06-17,16.7
9255,46199,,2024-06-18,16.5
9256,46199,,2024-06-19,16.65
9257,46199,,2024-06-20,18.83
9258,46199,,2024-06-21,19.3
9259,46199,,2024-06-22,11.44
9260,46199,,2024-06-23,17.08
9261,46199,,2024-06-24,17.45
9262,46199,,2024-06-25,11.52
9263,46199,,2024-06-26,19.51
9264,46199,,2024-06-27,13.1
9265,46199,,2024-06-28,11.77
9266,46199,,2024-06-29,18.35
9267,46199,,2024-06-30,18.68
9269,46199,,2024-07-01,18.78
9270,46199,,2024-07-02,19.55
9271,46199,,2024-07-03,18.32
9272,46199,,2024-07-04,19.0
9273,46199,,2024-07-05,19.43
9274,46199,,2024-07-06,18.04
9275,46199,,2024-07-07,19.29
9276,46199,,2024-07-08,20.3
9277,46199,,2024-07-09,18.6
9278,46199,,2024-07-10,18.6
9279,46199,,2024-07-11,19.7
9280,46199,,2024-07-12,19.15
9281,46199,,2024-07-13,18.62
9282,46199,,2024-07-14,15.55
9283,46199,,2024-07-15,15.0
9284,46199,,2024-07-16,14.67
9285,46199,,2024-07-17,16.7
9286,46199,,2024-07-18,16.5
9287,46199,,2024-07-19,16.65
9288,46199,,2024-07-20,18.83
9289,46199,,2024-07-21,19.3
9290,46199,,2024-07-22,17.33
9291,46199,,2024-07-23,17.08
9292,46199,,2024-07-24,17.45
9293,46199,,2024-07-25,9.91
9294,46199,,2024-07-26,19.51
9295,46199,,2024-07-27,12.1
9296,46199,,2024-07-28,11.43
9297,46199,,2024-07-29,18.35
9298,46199,,2024-07-30,18.68
9299,46199,,2024-07-31,18.78
9301,46199,,2024-08-01,16.0
9302,46199,,2024-08-02,15.0
9303,46199,,2024-08-03,13.25
9304,46199,,2024-08-04,13.8
9305,46199,,2024-08-05,14.0
9306,46199,,2024-08-06,15.0
9307,46199,,2024-08-07,16.0
9308,46199,,2024-08-08,13.5
9309,46199,,2024-08-09,14.0
9310,46199,,2024-08-10,14.2
9311,46199,,2024-08-11,14.4
9312,46199,,2024-08-12,14.0
9313,46199,,2024-08-13,14.0
9314,46199,,2024-08-14,14.0
9315,46199,,2024-08-15,15.0
9316,46199,,2024-08-16,15.0
9317,46199,,2024-08-17,11.0
9318,46199,,2024-08-18,15.0
9319,46199,,2024-08-19,12.0
9320,46199,,2024-08-20,18.0
9321,46199,,2024-08-21,19.0
9322,46199,,2024-08-22,19.0
9323,46199,,2024-08-23,18.45
9324,46199,,2024-08-24,19.25
9325,46199,,2024-08-25,10.48
9326,46199,,2024-08-26,19.2
9327,46199,,2024-08-27,12.0
9328,46199,,2024-08-28,11.17
9329,46199,,2024-08-29,20.45
9330,46199,,2024-08-30,20.0
9331,46199,,2024-08-31,19.5
9333,46199,,2024-09-01,16.11
9334,46199,,2024-09-02,16.92
9335,46199,,2024-09-03,16.59
9336,46199,,2024-09-04,17.25
9337,46199,,2024-09-05,18.12
9338,46199,,2024-09-06,17.78
9339,46199,,2024-09-07,17.47
9340,46199,,2024-09-08,17.18
9341,46199,,2024-09-09,17.33
9342,46199,,2024-09-10,17.39
9343,46199,,2024-09-11,17.5
9344,46199,,2024-09-12,17.54
9345,46199,,2024-09-13,17.46
9346,46199,,2024-09-14,17.41
9347,46199,,2024-09-15,17.4
9348,46199,,2024-09-16,17.43
9349,46199,,2024-09-17,17.45
9350,46199,,2024-09-18,17.46
9351,46199,,2024-09-19,17.45
9352,46199,,2024-09-20,17.44
9353,46199,,2024-09-21,17.43
9354,46199,,2024-09-22,17.44
9355,46199,,2024-09-23,17.44
9356,46199,,2024-09-24,17.44
9357,46199,,2024-09-25,17.44
9358,46199,,2024-09-26,17.44
9359,46199,,2024-09-27,17.44
9360,46199,,2024-09-28,17.44
9361,46199,,2024-09-29,17.44
9362,46199,,2024-09-30,17.44
9364,46199,,2024-10-01,17.44
9365,46199,,2024-10-02,17.44
9366,46199,,2024-10-03,17.44
9367,46199,,2024-10-04,17.44
9368,46199,,2024-10-05,17.44
9369,46199,,2024-10-06,17.44
9370,46199,,2024-10-07,17.44
9371,46199,,2024-10-08,17.44
9372,46199,,2024-10-09,17.44
9373,46199,,2024-10-10,17.44
9374,46199,,2024-10-11,17.44
9375,46199,,2024-10-12,17.44
9376,46199,,2024-10-13,17.44
9377,46199,,2024-10-14,17.44
9378,46199,,2024-10-15,6.12
